sentences,sentiment
"[1, 14, 1339, 16284, 1724, 22, 9, 31, 7, 4, 55, 118, 7, 4, 291, 3076, 39, 32, 1226, 938, 587, 13114, 63, 9, 4037, 35, 5149, 612, 7, 489, 108, 237, 4206, 11, 3076, 584, 13114, 626, 111, 489, 108, 63, 3095, 16284, 503, 1604, 5637, 6, 320, 2520, 71, 18649, 5352, 40, 14, 31, 33, 674, 182, 22, 7257, 103, 829, 14, 22, 31, 70, 67, 89, 344, 2071, 17580, 108, 71, 502, 236, 291, 8, 11119, 891, 7, 94, 2082, 20, 2336, 10, 10, 526, 34, 31, 7, 34135, 118, 907, 2274, 16101, 14, 22, 13027, 302, 7, 41783, 9191, 21, 13460, 94, 1488, 23, 13114, 5, 572, 4, 2920, 1830, 7, 28326, 28527, 2274, 48373, 9, 389, 17, 4, 327, 2920, 430, 269, 8, 2007, 5, 60, 3115, 11, 1938, 970, 9002, 9164, 44818, 31, 7, 4, 87, 156, 7, 9318, 438, 9191, 9, 404, 17, 2182, 4, 2920, 336, 17, 9, 4, 360, 7, 4, 177, 63, 1687, 1875, 5, 1122, 381, 10, 10, 38, 111, 2028, 1326, 11, 2608, 1010, 9609, 26, 4087, 13, 92, 28, 195, 834, 8, 140, 83, 1589, 2274, 16101, 4519, 9973, 98, 83, 4, 114, 19, 275, 105, 50586, 6856, 17944, 48, 14, 22, 299, 33, 6, 1413, 751, 25, 42, 23, 374, 92, 717, 12]",1
"[1, 1318, 51, 6, 20, 146, 24, 33, 32, 6, 337, 7, 2392, 1122, 907, 633, 13, 92, 40, 3287, 13, 244, 24, 6, 80, 1259, 1165, 337, 60, 536, 15, 29, 9, 6, 55, 52, 284, 21, 14, 20, 12, 9, 141, 6, 87, 20, 19, 6, 141, 204, 229, 5, 38, 52, 458, 5, 38, 73, 116, 1318, 12, 9, 1380, 14, 20, 2004, 61, 692, 786, 34, 786, 5, 13, 60, 122, 24, 40, 4, 4856, 7, 2652, 279, 82, 88, 13, 122, 24, 40, 4, 116, 7, 17229, 492, 37, 9, 6, 55, 78, 284, 137, 476, 633, 186, 32, 1249, 1447, 156, 13, 219, 90, 82, 236, 314, 11, 4, 251, 4, 703, 3405, 131, 5, 13, 8626, 61, 8776, 15, 86963, 191, 511, 13, 92, 181, 8, 901, 1028, 5, 38, 13, 92, 740, 44, 4, 65, 21, 51, 13, 70, 135, 9, 15, 14, 20, 2326, 44, 119, 341, 5, 85, 1417, 63, 13, 92, 40, 8, 106, 11, 102, 21, 14, 20, 9, 141, 6, 1165, 87, 20, 48, 25, 28, 6, 4900, 7, 483, 490, 92, 2598, 149, 12]",1
"[1, 422, 740, 44, 78, 2289, 4302, 28221, 381, 11, 14, 373, 840, 755, 8, 4, 280, 163, 5, 441, 9180, 13, 16241, 4, 362, 4, 1120, 691, 299, 4, 172, 96, 17, 4, 86, 22, 21, 19, 4, 1473, 305, 7, 4, 362, 112, 16241, 5, 4, 2419, 313, 305, 7, 4, 4056, 17, 4, 2518, 8, 3739, 48, 25, 104, 14, 934, 221, 104, 174, 4, 20, 9, 357, 33, 118, 208, 180, 35, 4467, 33, 249, 10, 10, 86, 7, 32, 4, 2386, 7, 4, 201, 47, 77, 340, 13945, 180, 4, 3480, 4, 64, 3712, 284, 7, 4, 86, 20, 9, 684, 4302, 28221, 4, 524, 395, 27, 322, 47, 1194, 4, 156, 395, 4, 362, 28, 1194, 4, 663, 395, 4, 4731, 28, 1194, 25, 403, 12, 36, 353, 8, 97, 178, 264, 14, 9, 4, 172, 223, 21, 4, 1901, 26, 9269, 8, 135, 4, 222, 10, 10, 333, 4, 65, 9, 6, 7319, 7, 4, 86, 31, 19, 24, 31, 227, 7, 2834, 32, 4, 171, 640, 5, 225, 1201, 101, 5, 4, 1824, 1186, 1353, 11, 4, 20, 26, 43, 6573, 730, 39, 9180, 13, 16241, 4, 362, 10, 10, 840, 439, 4, 318, 302, 146, 252, 14, 47, 77, 224, 23, 6, 4139, 352, 21, 36, 26, 1235, 96, 96, 433, 74, 4, 663, 3256, 11, 4, 360, 7, 4, 201, 335, 424, 8, 3618, 11, 4299, 134, 2409, 2588, 5885, 4, 666, 4816, 1609, 21, 490, 242, 130, 56, 8450, 91, 7, 4, 58, 10, 10, 2770, 439, 8, 8688, 4, 206, 1004, 4, 313, 9, 43, 357, 64, 171, 183, 593, 5, 54, 36, 593, 36, 26, 24, 3017, 33, 32, 4, 86, 20, 16, 1139, 88, 4, 362, 71, 1951, 19, 876, 4, 6679, 5, 4, 3096, 15, 412, 11, 12, 11, 14, 31, 4, 1473, 63, 216, 56, 17, 247, 357, 1079, 8, 4, 362, 855, 19, 4705, 6, 22727, 5, 6, 22727, 3627, 2317, 10, 10, 13, 92, 124, 138, 4, 326, 7, 7018, 141, 6, 3104, 755, 8, 4, 460, 38233, 201, 14552, 4671, 7129, 549, 279, 88, 36, 887, 8, 2208, 11, 209, 3427, 677, 234, 536, 44, 142, 162, 146, 1710, 25, 563, 14, 5457, 2208, 11, 1244, 121, 12, 144, 789, 397, 4705, 23, 4, 36450, 8916]",0
"[1, 8, 72, 102, 5, 116, 9, 32, 44, 979, 6, 65, 4, 65, 7, 628, 5, 75363, 9, 6, 1521, 15, 9, 933, 5, 70, 30, 421, 34, 259, 37, 4535, 5, 5627, 4, 6001, 2650, 11, 14, 20, 13, 197, 4, 2804, 34, 5656, 6366, 5, 2787, 10995, 71, 33, 68, 118, 8, 124, 5, 391, 4, 65, 7, 628, 5, 27, 1311, 8, 413, 4, 711, 7, 4996, 93, 14, 65, 32, 4, 53, 1444, 25, 100, 235, 27, 4021, 18, 6, 307, 255, 5656, 6366, 1177, 4, 147, 406, 499, 7, 14, 132, 37, 11, 27, 58, 16, 3223, 74, 113, 2787, 23913, 1092, 19954, 21, 95, 33301, 8, 27, 4265, 17, 41, 711, 16, 1293, 1000, 34, 41, 31, 100, 82, 235, 8507, 8511, 4, 15731, 15, 18037, 1084, 4, 314, 33, 4, 5713, 305, 7, 33, 344, 17, 73, 17, 4, 3907, 54, 29, 16, 556, 11, 985, 4574, 21067, 976, 5, 20695, 20329, 7, 4, 711, 93, 72, 235, 27, 2563, 4, 732, 71, 147, 195, 5, 4, 841, 867, 32, 11, 32, 13, 104, 14, 16, 31, 7, 4, 118, 102, 7, 45, 243, 13, 520, 12, 6, 675, 7, 747]",1
"[1, 13, 2083, 56, 149, 14, 20, 5, 13, 131, 119, 12, 43, 17, 76, 639, 17, 54, 13, 16, 6, 554, 92, 1632, 8, 4, 3857, 857, 36, 26, 24, 1863, 23, 14, 22, 1812, 2693, 66, 3144, 11, 27, 1686, 25, 70, 870, 180, 19, 129, 226, 223, 5, 1462, 80, 358, 12, 13, 386, 14, 20, 8, 1462, 8, 67, 12, 9, 6, 212, 19, 6, 1229, 7, 939, 19, 2624, 6407, 5, 6, 117, 8624, 554, 19, 558, 40, 1722, 14, 20, 304, 25, 39, 2014, 6, 8, 12488, 7, 83, 4, 480, 650, 7, 4, 9833, 22247, 7, 4, 3987, 11, 12488, 43, 6, 307, 650, 38, 140, 81, 129, 532, 6, 2077, 5, 9100, 14, 31, 56, 25, 4283, 2598, 12]",1
"[1, 57, 594, 15, 4, 10299, 3467, 25058, 2133, 7, 4, 8616, 2145, 5041, 37, 1822, 16, 4, 3749, 14781, 18, 14, 248, 22, 66044, 309, 39, 12, 4, 22, 9, 4822, 43, 99, 6670, 4, 2497, 380, 208, 245, 54, 2145, 590, 336, 29178, 1442, 33, 344, 137, 11, 635, 29, 1131, 11, 6, 8608, 11, 4, 22, 2145, 1102, 39, 9042, 8, 21007, 11, 14154, 137, 11, 635, 29, 165, 1681, 8, 21007, 11, 21311, 13, 100, 140, 23, 6292, 2145, 590, 1548, 5, 1940, 26, 1000, 96, 99, 346, 63, 166, 12, 179, 878, 18, 4822, 19555, 84, 8, 391, 4, 109, 7, 14, 3571, 5961, 132, 674, 4774, 7, 4, 402, 58, 7, 4, 1073, 40, 2145, 590, 22074, 464, 10275, 59924, 42, 4, 1073, 12704, 4947, 28566, 26, 484, 1012, 4, 3588, 7, 10543, 31458, 9, 55, 11620, 11, 4, 22, 29, 9, 1000, 17, 6, 3143, 109, 37, 220, 18519, 2145, 4, 229, 540, 1160, 31458, 590, 205, 13314, 120, 650, 7, 309, 63, 29, 520, 11, 27, 5041, 103, 4, 325, 11, 192, 31458, 16, 35, 1210, 35794, 5, 16, 932, 44, 27, 36970, 21, 4, 1126, 439, 7, 4, 22, 9, 4, 1146, 7, 2145, 309, 29, 9, 12215, 17, 294, 37, 9, 1343, 15490, 47, 1082, 3315, 885, 1382, 5, 1343, 4004, 1462, 187, 103, 149, 4, 22, 31, 3575, 89, 141, 6, 2317, 415, 126, 16, 502, 8, 79, 101, 7026, 237, 75, 32, 124, 51, 35, 445, 1676, 2145, 16, 1958, 175, 8745, 9, 5748, 8, 1975, 2145, 17, 484, 2317, 5, 27555, 21, 2309, 9, 15, 11, 1955, 29, 100, 30, 179, 1220, 5, 441, 27, 12235, 15499, 830, 794, 90, 88, 29, 1343, 16584, 33, 98, 21, 88, 36, 423, 14, 680, 132, 724, 32, 148, 1379, 2497, 4, 22, 9, 73, 93, 4, 156, 26, 86, 707, 4, 1622, 665, 5, 4, 365, 1592, 202, 6, 867, 1384, 7, 4, 999]",0
"[1, 3069, 1712, 505, 11, 6, 19028, 1139, 239, 17, 4049, 3052, 11, 14, 6786, 22, 4, 22, 186, 247, 1967, 150, 11, 3831, 12, 9, 57, 824, 73, 290, 149, 18, 22, 4368, 5, 3069, 1712, 451, 21, 203, 24, 28, 17, 76, 1271, 18, 4, 856, 20, 7579, 639, 12, 16, 6078, 18, 72, 8, 67, 89, 185, 1563, 1712, 272, 11, 14, 847, 4, 156, 471, 11, 354, 63, 26, 691, 481, 5, 4, 65, 9, 3191, 5, 221, 2814, 2234, 9, 73, 177, 17, 3060, 6104, 4, 1333, 15649, 3123, 1475, 14, 9, 6, 22, 19, 6, 565, 749, 44, 937, 75, 2257, 8, 119, 5, 138, 190, 7, 406, 5912, 161, 306, 8, 28, 6, 565, 1488, 23, 72, 2985, 42, 2148, 13, 421, 1076, 7012, 5, 8144, 44, 4, 20, 103, 829, 12, 13, 28, 35, 33151, 15, 14, 203, 30, 4, 2097, 15, 4, 167, 16, 170, 18, 25, 30, 4, 1919, 10, 10]",1
"[1, 1395, 438, 28188, 1788, 7, 107, 3826, 8312, 36, 26, 345, 4, 1202, 552, 42, 4, 78, 493, 4, 1202, 493, 210, 8520, 33, 4, 350, 7, 68, 544, 5, 548, 4, 1510, 137, 4, 78, 1788, 358, 18, 91, 173, 21, 2712, 33, 4, 130, 10, 10, 14, 20, 33, 222, 2010, 14, 644, 2063, 5, 408, 6, 2434, 650, 7, 1788, 5, 68, 456, 4, 458, 304, 35, 1004, 168, 33, 4, 113, 7, 6, 185, 3548, 1002, 37, 4, 228, 9, 221, 5, 4, 802, 9, 6, 5351, 38313, 17, 230, 17, 1395, 438, 271, 10, 10, 4, 20, 9, 550, 33, 211, 5, 4, 6593, 63, 78469, 1590, 54, 12, 266, 8, 10655, 9, 12638, 33, 211, 21, 13, 62, 131, 202, 14, 31, 790, 158, 331, 88, 12, 47, 111, 71036, 8, 94, 1109]",1
"[1, 14, 9, 35, 321, 117, 22, 44, 4, 5293, 7, 4, 686, 132, 21701, 28528, 17, 17750, 16525, 9, 6, 227, 40, 35, 20777, 7, 670, 852, 4676, 11, 4654, 2658, 2992, 20698, 11, 27, 23385, 5, 65190, 16680, 11, 112, 50, 82, 826, 4769, 29, 9, 686, 246, 152, 28, 6, 2307, 89, 8, 5688, 4, 1961, 383, 11, 192, 29, 66, 166, 57, 781, 33, 32, 10, 10, 29, 47, 6, 23385, 5, 20243, 15, 6981, 101, 440, 7, 126, 9702, 59290, 27, 464, 7139, 9631, 17, 33528, 9, 11, 4, 172, 4598, 246, 33, 222, 166, 6, 2510, 781, 8, 12071, 27, 3844, 53789, 240, 5871, 5, 7628, 240, 115, 69, 383, 10, 10, 55, 52, 10217, 665, 7, 1450, 5, 37948, 121, 4, 107, 10869, 84, 2106, 23, 970, 36, 353, 998, 22535, 5, 1370, 21, 32, 8, 57, 12463, 61, 2604, 9, 15, 507, 269, 4, 355, 1370, 36, 140, 8, 53, 42, 329, 74716, 22535, 36, 144, 353, 4, 552, 15, 47, 922, 84, 53, 68, 205, 559, 10, 10, 28528, 3437, 461, 4383, 5, 127, 6, 117, 852, 4676, 781, 17, 11, 4654, 2658, 17285, 27, 464, 7698, 8, 140, 5, 8240, 49, 9080, 871, 1906, 6, 327, 267, 250, 11, 4, 6446, 10, 10, 290, 149]",1
"[1, 70, 13, 30, 17, 606, 5, 5243, 11, 61, 34089, 17, 8, 331, 135, 13, 423, 12, 45, 3716, 163, 34, 1801, 12, 188, 87, 381, 5, 45, 1490, 8, 168, 33, 4, 690, 50, 26, 44, 107, 63, 26, 95, 2448, 26, 2441, 21, 36, 79, 6, 6064, 2954, 2199, 141, 17, 4, 1905, 2252, 443, 6778, 6782, 83, 14366, 22876, 310, 7, 4, 4328, 14178, 717, 12165, 47, 43, 5760, 50, 218, 76, 1105, 19, 32, 4, 34653, 58360, 28614, 187, 717, 12165, 5, 4, 212, 238, 30, 6, 227, 1185, 2675, 21, 4, 959, 131, 9, 55, 5037, 4, 1381, 587, 147, 10217, 665, 63, 26, 6, 3974, 9, 480, 395, 187, 19, 275, 5606, 7, 5467, 1185, 1818, 717, 12165, 9, 6, 227, 501, 41, 2486, 5, 23, 4, 85370, 499, 21, 131, 1476, 5, 3969, 11, 14, 20337, 30664, 65290, 212, 45, 184, 76, 367, 4, 347, 7, 180, 8, 703, 19, 5591, 6727, 5, 15, 31, 4833, 8, 30, 247, 5133, 34, 111, 38, 13, 1408, 450, 84, 62, 15705, 15, 761, 11, 28551, 8, 30, 5903, 5, 13868, 21, 45, 6, 2447, 787, 5, 134, 2353, 8, 847, 367, 33, 6, 813, 11630, 6391, 61, 5943, 9, 43, 358, 4, 6106, 4, 1352, 4, 1920, 229, 5, 285, 334, 14, 22, 47, 8, 1464, 5, 570, 5295, 4, 22, 47, 77, 626, 23, 288, 11, 2321, 19, 199, 1124, 5, 631, 816]",1
"[1, 3284, 296, 1691, 3333, 7857, 475, 470, 46, 7, 158, 10484, 670, 16351, 3088, 921, 982, 5628, 15, 152, 66, 79, 3383, 195, 8, 1260, 89, 4, 147, 65, 575, 11, 14, 7140, 448, 3863, 7, 6, 132, 37, 9, 8713, 276, 11, 2829, 269, 8, 79, 6, 292, 18, 27, 223, 8, 97, 982, 593, 18, 98, 4, 289, 362, 11, 4, 223, 95, 521, 245, 39, 344, 23, 6, 2141, 8, 2079, 1095, 1148, 8, 15453, 4, 95, 2217, 7, 4, 2351, 1630, 6992, 9416, 14, 2141, 1568, 49, 499, 537, 40, 68, 1123, 3267, 19, 6, 22593, 5, 6, 34950, 63, 166, 4, 65, 243, 7, 40, 6, 910, 1389, 23, 4, 521, 20, 5, 152, 179, 1183, 133, 33, 4, 277, 50, 218, 101, 1373, 348, 17, 8, 89, 4, 2217, 1678, 4, 223, 5, 14, 9, 160, 76531, 8, 4, 20, 11, 61, 652, 4, 20, 127, 853, 721, 1674, 21, 12, 304, 99, 196, 8, 79, 8, 14, 4, 20, 218, 424, 8, 28, 77, 35, 204, 248, 20, 1793, 8, 899, 21, 12, 47, 4, 578, 5475, 5543, 15, 97, 12, 168, 14, 96, 475, 38, 146, 24, 252, 68, 1618, 9, 1863, 32, 11, 32, 14, 9, 6, 606, 20, 15, 100, 28, 77, 53, 1315, 19, 6, 654, 982, 40, 65, 21, 18216, 256, 5, 209, 6, 176, 7, 2327]",0
"[1, 383, 657, 16, 165, 626, 5305, 747, 234, 7, 53, 12792, 45103, 929, 133, 11, 4, 2285, 145, 11, 4, 402, 504, 7, 4, 374, 4572, 5, 2164, 6, 15782, 3162, 11, 6, 32953, 54, 12, 9781, 1581, 6, 21326, 588, 420, 2886, 195, 4, 6806, 20300, 14, 3282, 1193, 509, 467, 4, 8164, 11, 68, 33799, 3409, 8, 79, 4, 13755, 15365, 1232, 7, 7250, 2039, 5, 314, 7, 4, 2734, 10477, 5, 4, 22, 47, 77, 32, 21, 1551, 17, 6, 959, 13, 4584, 33, 4, 580, 8, 106, 12, 23, 6, 288, 79190, 5, 1084, 91, 7, 4, 598, 5936, 19, 61, 4699, 23, 4, 1873, 45, 24, 38, 76, 4103, 6670, 17, 1254, 4729, 6, 5649, 1745, 193, 23, 488, 22163, 341, 657, 122, 4, 425, 243, 7, 202, 4, 500, 245, 17, 230, 17, 2867, 16, 1947, 19, 4208, 383, 5, 49, 371, 1606, 567, 1376, 83, 35, 460, 18802, 17661, 7, 4039, 6003, 48, 25, 92, 1133, 624, 8, 30, 11171, 14, 203, 1147, 25, 8, 104, 174, 34, 4, 58, 383, 657, 9, 120, 490, 181, 8, 21131, 129, 11057, 2170, 19, 57921, 5, 193, 6, 196, 893, 3014, 8, 38005, 624, 48, 101, 22, 371, 1015, 4, 45, 64, 6, 20, 64, 6, 20, 64, 6, 20, 4349, 347, 45, 14, 31, 10, 10, 3568, 42, 51985, 6, 5749, 772, 6, 25111, 23, 6, 1440, 17, 29, 24284, 120, 41, 1335, 86726, 136, 3247, 11925, 4, 6046, 185, 328, 378, 37, 26, 918, 8, 5817, 11, 1011, 4, 2554, 11331, 455, 3403, 28, 1199, 3166, 18, 68, 1097, 3084, 354, 48, 4, 1809, 69, 825, 1168, 159, 4, 132, 9, 27153, 18, 27, 4918, 5, 49, 27309, 4623, 458, 15, 5589, 8, 5833, 4, 3920, 752, 68, 578, 11656, 313, 6291, 92, 135, 13, 161, 3081, 25, 48, 25, 197, 4, 182, 16, 6, 53, 1356, 273, 3264, 153, 596, 383, 657, 80, 1970, 25, 55, 55, 355]",0
"[1, 50, 28, 77, 450, 108, 44, 6969, 49, 60, 93, 11, 2383, 963, 1331, 10195, 12308, 14, 217, 47, 82, 77, 256, 34, 1339, 156, 141, 17, 12910, 671, 5, 2047, 5677, 21, 8, 72, 4, 118, 7, 32, 211, 47, 210, 77, 3118, 7114, 14, 1435, 408, 25, 4, 1434, 8, 67, 35, 221, 1010, 121, 25, 80, 64, 1974, 4, 147, 1019, 1561, 4476, 17904, 33, 94, 130, 4, 1435, 82, 47, 52, 239, 7, 998, 156, 7, 102, 503, 40, 1659, 12183, 1233, 1934, 1240, 5092, 1148, 22716, 5047, 5646, 1910, 40, 308, 37191, 5, 1394, 711, 5, 6, 55, 52, 239, 7, 7114, 17, 6969, 29, 16, 1605, 1393, 343, 73, 27, 8105, 5, 2554, 5, 27, 544, 16, 4, 118, 18, 101, 6969]",1
"[1, 14, 365, 47, 427, 57, 769, 4, 116, 9, 2268, 4, 2428, 4174, 699, 6616, 35992, 323, 144, 24, 763, 14, 20, 8, 41, 16221, 41, 116, 9, 230, 39, 3562, 5, 1276, 13, 104, 59, 47, 7119, 29392, 7, 1624, 8658, 7245, 8, 4, 96, 59, 9889, 765, 11, 14, 20, 14, 20, 1367, 99, 76, 1744, 1006, 5217, 861, 139, 5, 5338, 1101, 12, 82, 287, 6, 355, 1459, 7, 4, 14594, 17, 91, 102, 81, 81, 24, 1414, 8, 106, 14, 20, 6, 437, 7, 58, 6, 437, 7, 278, 5, 35, 2268, 1853, 18, 35992, 37, 47, 2085, 8, 30, 128, 19, 41, 491, 23, 23, 4, 268]",0
"[1, 13, 43, 219, 893, 3152, 23, 7145, 5, 13, 69, 340, 1551, 14, 1528, 5300, 2126, 6, 1096, 5, 32584, 114, 15, 47, 90, 4519, 170, 39, 107, 227, 2697, 132, 8, 5792, 73, 490, 67, 4151, 1259, 9, 404, 17, 4, 4860, 3377, 3608, 37, 47, 6, 1211, 58, 2412, 6, 292, 21, 47, 6, 2272, 5, 5755, 1613, 15, 15748, 143, 11, 14, 431, 59, 2126, 6, 478, 1146, 7, 6, 2272, 1920, 5, 147, 415, 37, 11, 4, 196, 521, 73, 10, 10, 69542, 5, 10916, 17, 350, 7129, 193, 23, 4, 2932, 7, 231, 51, 100, 30, 5610, 555, 5, 97, 98, 216, 46, 83, 6, 700, 113, 7, 68, 205, 10, 10, 670, 18496, 5, 20424, 5071, 26, 43, 6, 1742, 8, 67, 5, 13, 124, 33, 222, 11, 9046, 420, 5300, 9, 19992, 6, 2760, 508, 7, 157, 10, 10, 14, 22, 9, 981, 8, 30, 6, 324, 145, 33, 4, 4683, 1222, 559, 5, 45, 712, 18, 4, 856, 2697, 132, 42, 132, 18, 15, 551, 21, 11, 192, 4, 105, 26, 38, 1237, 5, 38, 76, 253, 8, 106, 15, 4, 1222, 1492, 114, 9, 220, 416, 13, 135, 220, 10, 10, 387, 180, 129, 644, 1398, 7, 682, 212, 5, 168, 18, 4, 87, 354, 5, 2575, 11801, 5, 1685, 1237, 114, 11, 14, 431]",1
"[1, 5428, 7104, 9, 6, 478, 284, 5, 1015, 1161, 18, 269, 14, 21, 29, 9, 24, 11, 6, 707, 19, 4, 87, 59543, 40, 4745, 5, 2443, 5, 29, 1037, 2478, 39, 3776, 3394, 14, 19639, 210, 530, 36430, 2376, 4, 123, 245, 4745, 3892, 15, 986, 11, 27, 365, 5, 177, 12669, 19, 294, 29, 697, 29, 100, 22357, 13, 161, 754, 923, 4, 4361, 7, 12669, 5712, 91, 445, 109, 21, 3394, 287, 178, 4, 6372, 327, 8, 67, 4, 2692, 7, 12296, 99]",1
"[1, 9948, 43884, 5, 2875, 8476, 107, 7, 61, 222, 1640, 156, 7, 14, 1117, 768, 56, 11, 51, 9, 179, 869, 4, 37708, 589, 33, 1034, 4, 460, 3648, 4, 10411, 962, 4141, 9, 38, 753, 5, 38, 1254, 2502, 15, 1390, 30, 128, 125, 2359, 51300, 2234, 131, 9026, 39, 4, 9589, 6996, 3409, 1457, 56, 6, 542, 548, 17, 4, 3952, 1042, 37, 186, 609, 5609, 23, 880, 43884, 5, 103, 829, 27, 239, 13, 62, 9974, 21996, 10, 10, 8476, 131, 9026, 103, 777, 689, 2200, 7, 4, 3390, 11371, 9, 1958, 6002, 5, 1305, 4063, 17, 59, 210, 16, 64, 280, 47, 59, 126, 77, 247, 530, 33, 15, 16, 11, 4, 2277, 957, 7, 1300, 167, 670, 7588, 11, 3074, 543, 100, 12, 869, 30, 15, 2875, 8476, 218, 17, 338, 7, 35, 524, 17, 91, 202, 41, 1109, 18, 5, 9, 9, 869, 15, 41, 116, 4038, 26, 112, 3324, 180, 34, 6, 338, 229, 48, 38, 95, 15, 62, 1260, 4141, 51, 19, 6, 229, 15, 62, 902, 15, 7, 1347, 790, 39, 4172, 834, 10, 10, 2875, 8476, 9948, 50281, 5, 22689, 2234, 323, 11, 86, 58, 167, 2979, 32175, 49963, 6365, 50215, 1987, 708, 44, 6, 132, 37, 2490, 4, 15890, 1141, 18751, 5682, 573, 17, 7712, 7425, 11, 63, 148, 2984, 46, 23, 4, 8884, 2702, 2416, 20859, 1887, 7, 51, 9, 170, 23, 187, 98, 466, 3712, 340, 14829, 5, 2103, 8, 1415, 46, 18, 339, 54, 6, 1112, 185, 185, 132, 50281, 271, 467, 4, 3193, 5, 2503, 15, 4, 77660, 1481, 179, 224, 94, 292, 4, 189, 946, 732, 11, 17, 27, 3786, 322, 8476, 9313, 17316, 5, 6, 3240, 453, 4186, 11, 4, 8884, 673, 10, 10, 1383, 8, 81, 18, 8884, 8915, 51, 477, 7314, 122, 18, 7061, 14, 86, 781, 39, 167, 32175, 5794, 44038, 23, 6, 541, 27824, 10398, 4, 1751, 898, 720, 716, 178, 31, 11, 9623, 84, 2478, 39, 6, 5682, 573, 17, 80181, 62037, 121, 4, 3127, 1287, 5147, 21, 69363, 315, 5858, 31, 141, 2411, 2267, 9, 16055, 43241, 1792, 9948, 9085, 37, 659, 309, 1876, 4141, 315, 6, 483, 8300, 5, 29, 70, 235, 175, 686, 5228, 10, 10, 21649, 4412, 17, 12, 27261, 245, 33, 27, 3810, 7027, 4141, 996, 8, 10601, 283, 2573, 83, 94, 667, 863, 28430, 39, 2860, 4678, 83, 1755, 3573, 45, 16829, 34, 4569, 505, 39, 9085, 5, 2875, 8476, 490, 657, 1390, 7426, 6, 29985, 159, 87905, 10, 10, 6843, 4141, 9, 33, 55, 118, 576, 12709, 6, 1598, 57, 5904, 22, 15, 4064, 610, 128, 23, 2300, 17, 6, 22, 151, 94, 4916, 4173, 5, 576, 8350, 4141, 996, 8, 10601, 2573, 83, 94, 667, 863, 4, 130, 959, 9, 66, 179, 2320, 8476, 5, 1485, 26, 4, 55, 222, 7, 129, 10501, 17, 4, 108, 293, 3279, 1838, 11, 94, 5150, 8, 2337, 94, 311, 4141, 9, 6, 22, 490, 91, 1329, 1666, 143]",0
"[1, 422, 50, 26, 433, 102, 46, 50, 91, 7, 98, 93, 18, 253, 23, 6, 6874, 3592, 352, 42, 17, 6, 830, 1964, 20, 7, 4, 1269, 21, 60, 48, 14, 16, 4, 27647, 7, 4, 39667, 12, 62, 967, 57, 53, 74, 107, 381, 12, 9, 6, 338, 20, 44, 6, 622, 875, 1890, 35, 5233, 255, 37, 12440, 4, 711, 7, 4, 15123, 84, 11, 8, 4, 7715, 2800, 7, 4, 711, 7, 4, 23507, 84, 48, 14, 9, 35, 589, 8, 123, 15, 59, 152, 359, 6, 132, 8, 2910, 41, 74, 17297, 132, 9, 80876, 8, 4, 22, 5, 3882, 24, 8, 30, 11, 12, 33, 32, 12, 47, 57, 836, 57, 109, 943, 5, 35, 1886, 15, 100, 30, 27209, 34, 6, 53178, 19672, 13, 104, 59, 27899, 41, 1761, 1746, 23, 6, 2074, 19, 6, 532, 3887, 5215, 247, 74, 43, 4813, 12, 6855, 11, 4, 4681, 121, 41, 648, 144, 30, 553, 5, 103, 4, 658, 659, 41, 13079, 15, 59, 9, 6, 6746, 59, 131, 166, 3787, 11348, 15, 485, 8, 220, 397, 41, 556, 13, 244, 210, 2664, 54, 13, 67, 4, 432, 7, 1228, 312, 675, 6, 20, 40, 14, 214, 5, 12, 166, 72, 923, 15, 884, 9295, 131, 47, 6, 666, 31650, 2336, 7, 84, 37, 62, 30, 5235, 34, 27, 157, 103, 13, 79, 224, 51637, 33, 1946, 13, 13677]",0
